state,district,pincode,year,age_0_5,age_5_17,age_18_greater,total_enrollment,demo_age_5_17,demo_age_17_plus,total_demo_updates,bio_age_5_17,bio_age_17_plus,total_bio_updates,update_ratio,total_activities
Odisha,Bhadrak,755001,2025.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,4.0,6.0,10.0,10.0,17.0
Odisha,Bhadrak,755006,2025.0,1.0,0.0,0.0,1.0,3.0,31.0,34.0,5.0,19.0,24.0,24.0,59.0
Odisha,Bhadrak,755007,2025.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.0,4.0,7.0,7.0,15.0
Odisha,Bhadrak,755036,2025.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,10.0,10.0,10.0,23.0
Odisha,Bhadrak,756046,2025.0,0.0,0.0,0.0,0.0,3.0,32.0,35.0,35.0,69.0,104.0,104.0,139.0
Odisha,Bhadrak,756100,2025.0,48.0,10.0,0.0,58.0,39.0,318.0,357.0,1144.0,829.0,1973.0,34.01724137931034,2388.0
Odisha,Bhadrak,756101,2025.0,30.0,9.0,0.0,39.0,99.0,506.0,605.0,1421.0,1080.0,2501.0,64.12820512820512,3145.0
Odisha,Bhadrak,756111,2025.0,23.0,4.0,1.0,28.0,73.0,342.0,415.0,797.0,614.0,1411.0,50.392857142857146,1854.0
Odisha,Bhadrak,756112,2025.0,16.0,5.0,0.0,21.0,89.0,615.0,704.0,1476.0,963.0,2439.0,116.14285714285714,3164.0
Odisha,Bhadrak,756113,2025.0,10.0,2.0,0.0,12.0,46.0,313.0,359.0,750.0,612.0,1362.0,113.5,1733.0
Odisha,Bhadrak,756114,2025.0,47.0,9.0,0.0,56.0,146.0,992.0,1138.0,1442.0,1353.0,2795.0,49.910714285714285,3989.0
Odisha,Bhadrak,756115,2025.0,39.0,13.0,0.0,52.0,128.0,575.0,703.0,1068.0,1085.0,2153.0,41.40384615384615,2908.0
Odisha,Bhadrak,756116,2025.0,32.0,12.0,0.0,44.0,115.0,591.0,706.0,1272.0,961.0,2233.0,50.75,2983.0
Odisha,Bhadrak,756117,2025.0,63.0,17.0,0.0,80.0,271.0,1430.0,1701.0,2044.0,2550.0,4594.0,57.425,6375.0
Odisha,Bhadrak,756118,2025.0,17.0,4.0,0.0,21.0,51.0,310.0,361.0,409.0,464.0,873.0,41.57142857142857,1255.0
Odisha,Bhadrak,756119,2025.0,50.0,30.0,3.0,83.0,246.0,1438.0,1684.0,1578.0,1543.0,3121.0,37.602409638554214,4888.0
Odisha,Bhadrak,756120,2025.0,16.0,13.0,0.0,29.0,148.0,745.0,893.0,1305.0,980.0,2285.0,78.79310344827586,3207.0
Odisha,Bhadrak,756121,2025.0,16.0,2.0,0.0,18.0,105.0,493.0,598.0,946.0,659.0,1605.0,89.16666666666667,2221.0
Odisha,Bhadrak,756122,2025.0,23.0,5.0,0.0,28.0,102.0,390.0,492.0,712.0,404.0,1116.0,39.857142857142854,1636.0
Odisha,Bhadrak,756123,2025.0,13.0,2.0,0.0,15.0,71.0,293.0,364.0,799.0,531.0,1330.0,88.66666666666667,1709.0
Odisha,Bhadrak,756124,2025.0,23.0,8.0,0.0,31.0,117.0,608.0,725.0,893.0,788.0,1681.0,54.225806451612904,2437.0
Odisha,Bhadrak,756125,2025.0,132.0,27.0,0.0,159.0,366.0,2215.0,2581.0,3304.0,2987.0,6291.0,39.56603773584906,9031.0
Odisha,Bhadrak,756126,2025.0,3.0,0.0,0.0,3.0,1.0,2.0,3.0,4.0,3.0,7.0,2.3333333333333335,13.0
Odisha,Bhadrak,756127,2025.0,14.0,4.0,0.0,18.0,35.0,181.0,216.0,802.0,619.0,1421.0,78.94444444444444,1655.0
Odisha,Bhadrak,756128,2025.0,13.0,4.0,0.0,17.0,29.0,140.0,169.0,595.0,250.0,845.0,49.705882352941174,1031.0
Odisha,Bhadrak,756129,2025.0,44.0,16.0,1.0,61.0,205.0,1163.0,1368.0,1521.0,1191.0,2712.0,44.459016393442624,4141.0
Odisha,Bhadrak,756130,2025.0,70.0,61.0,0.0,131.0,214.0,1137.0,1351.0,1816.0,1555.0,3371.0,25.732824427480917,4853.0
Odisha,Bhadrak,756131,2025.0,59.0,46.0,0.0,105.0,145.0,854.0,999.0,1811.0,1393.0,3204.0,30.514285714285716,4308.0
Odisha,Bhadrak,756132,2025.0,37.0,7.0,0.0,44.0,197.0,754.0,951.0,1890.0,1461.0,3351.0,76.1590909090909,4346.0
Odisha,Bhadrak,756133,2025.0,48.0,27.0,0.0,75.0,256.0,1341.0,1597.0,1877.0,1748.0,3625.0,48.333333333333336,5297.0
Odisha,Bhadrak,756134,2025.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Odisha,Bhadrak,756135,2025.0,13.0,8.0,1.0,22.0,49.0,392.0,441.0,800.0,700.0,1500.0,68.18181818181819,1963.0
Odisha,Bhadrak,756137,2025.0,5.0,3.0,1.0,9.0,34.0,110.0,144.0,389.0,407.0,796.0,88.44444444444444,949.0
Odisha,Bhadrak,756138,2025.0,7.0,11.0,0.0,18.0,42.0,253.0,295.0,634.0,565.0,1199.0,66.61111111111111,1512.0
Odisha,Bhadrak,756139,2025.0,4.0,5.0,0.0,9.0,43.0,182.0,225.0,251.0,183.0,434.0,48.22222222222222,668.0
Odisha,Bhadrak,756144,2025.0,6.0,2.0,0.0,8.0,7.0,46.0,53.0,139.0,152.0,291.0,36.375,352.0
Odisha,Bhadrak,756162,2025.0,12.0,3.0,0.0,15.0,62.0,282.0,344.0,628.0,577.0,1205.0,80.33333333333333,1564.0
Odisha,Bhadrak,756163,2025.0,16.0,16.0,0.0,32.0,71.0,337.0,408.0,559.0,593.0,1152.0,36.0,1592.0
Odisha,Bhadrak,756164,2025.0,60.0,19.0,0.0,79.0,95.0,523.0,618.0,1140.0,1309.0,2449.0,31.0,3146.0
Odisha,Bhadrak,756165,2025.0,7.0,1.0,0.0,8.0,10.0,38.0,48.0,211.0,309.0,520.0,65.0,576.0
Odisha,Bhadrak,756166,2025.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0
Odisha,Bhadrak,756167,2025.0,6.0,6.0,0.0,12.0,11.0,36.0,47.0,156.0,105.0,261.0,21.75,320.0
Odisha,Bhadrak,756168,2025.0,26.0,3.0,0.0,29.0,79.0,391.0,470.0,1021.0,776.0,1797.0,61.96551724137931,2296.0
Odisha,Bhadrak,756171,2025.0,52.0,7.0,1.0,60.0,67.0,526.0,593.0,1364.0,861.0,2225.0,37.083333333333336,2878.0
Odisha,Bhadrak,756181,2025.0,28.0,8.0,0.0,36.0,84.0,447.0,531.0,994.0,654.0,1648.0,45.77777777777778,2215.0
Odisha,Bhadrak,756182,2025.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,6.0,11.0,11.0,13.0
Odisha,Bhadrak(R),756113,2025.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
Odisha,Boudh,760020,2025.0,2.0,0.0,0.0,2.0,3.0,6.0,9.0,34.0,20.0,54.0,27.0,65.0
Odisha,Boudh,762002,2025.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0
Odisha,Boudh,762012,2025.0,10.0,3.0,0.0,13.0,14.0,45.0,59.0,165.0,157.0,322.0,24.76923076923077,394.0
Odisha,Boudh,762013,2025.0,26.0,7.0,0.0,33.0,47.0,378.0,425.0,660.0,595.0,1255.0,38.03030303030303,1713.0
Odisha,Boudh,762014,2025.0,56.0,11.0,0.0,67.0,124.0,1169.0,1293.0,1042.0,1228.0,2270.0,33.88059701492537,3630.0
Odisha,Boudh,762015,2025.0,86.0,22.0,0.0,108.0,72.0,485.0,557.0,1451.0,2124.0,3575.0,33.101851851851855,4240.0
Odisha,Boudh,762016,2025.0,54.0,8.0,0.0,62.0,104.0,624.0,728.0,1631.0,1911.0,3542.0,57.12903225806452,4332.0
Odisha,Boudh,762017,2025.0,27.0,9.0,0.0,36.0,24.0,118.0,142.0,850.0,816.0,1666.0,46.27777777777778,1844.0
Odisha,Boudh,762018,2025.0,23.0,2.0,0.0,25.0,26.0,207.0,233.0,592.0,424.0,1016.0,40.64,1274.0
Odisha,Boudh,762020,2025.0,31.0,5.0,0.0,36.0,50.0,341.0,391.0,640.0,738.0,1378.0,38.27777777777778,1805.0
Odisha,Boudh,762023,2025.0,22.0,3.0,0.0,25.0,8.0,92.0,100.0,224.0,237.0,461.0,18.44,586.0
Odisha,Boudh,762024,2025.0,32.0,2.0,0.0,34.0,30.0,187.0,217.0,476.0,628.0,1104.0,32.470588235294116,1355.0
Odisha,Boudh,762026,2025.0,55.0,7.0,0.0,62.0,56.0,461.0,517.0,659.0,805.0,1464.0,23.612903225806452,2043.0
Odisha,Boudh,762030,2025.0,0.0,5.0,0.0,5.0,6.0,21.0,27.0,2.0,3.0,5.0,1.0,37.0
Odisha,Cuttack,752103,2025.0,6.0,1.0,0.0,7.0,1.0,29.0,30.0,76.0,61.0,137.0,19.571428571428573,174.0
Odisha,Cuttack,752107,2025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
Odisha,Cuttack,752115,2025.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,17.0,19.0,19.0,20.0
Odisha,Cuttack,752120,2025.0,2.0,1.0,0.0,3.0,1.0,35.0,36.0,209.0,219.0,428.0,142.66666666666666,467.0
Odisha,Cuttack,753001,2025.0,53.0,21.0,1.0,75.0,173.0,1866.0,2039.0,1920.0,2866.0,4786.0,63.81333333333333,6900.0
Odisha,Cuttack,753002,2025.0,12.0,11.0,0.0,23.0,17.0,67.0,84.0,527.0,719.0,1246.0,54.17391304347826,1353.0
Odisha,Cuttack,753003,2025.0,9.0,14.0,0.0,23.0,50.0,515.0,565.0,526.0,621.0,1147.0,49.869565217391305,1735.0
Odisha,Cuttack,753004,2025.0,16.0,14.0,0.0,30.0,68.0,431.0,499.0,648.0,970.0,1618.0,53.93333333333333,2147.0
Odisha,Cuttack,753006,2025.0,4.0,1.0,0.0,5.0,7.0,12.0,19.0,20.0,29.0,49.0,9.8,73.0
Odisha,Cuttack,753007,2025.0,1.0,1.0,0.0,2.0,3.0,10.0,13.0,9.0,11.0,20.0,10.0,35.0
Odisha,Cuttack,753008,2025.0,13.0,4.0,0.0,17.0,16.0,109.0,125.0,464.0,809.0,1273.0,74.88235294117646,1415.0
Odisha,Cuttack,753009,2025.0,3.0,6.0,0.0,9.0,14.0,171.0,185.0,276.0,491.0,767.0,85.22222222222223,961.0
Odisha,Cuttack,753010,2025.0,5.0,9.0,0.0,14.0,6.0,69.0,75.0,244.0,436.0,680.0,48.57142857142857,769.0
Odisha,Cuttack,753011,2025.0,31.0,13.0,0.0,44.0,71.0,644.0,715.0,895.0,1325.0,2220.0,50.45454545454545,2979.0
Odisha,Cuttack,753012,2025.0,8.0,4.0,0.0,12.0,23.0,173.0,196.0,356.0,527.0,883.0,73.58333333333333,1091.0
Odisha,Cuttack,753013,2025.0,1.0,2.0,0.0,3.0,5.0,29.0,34.0,70.0,130.0,200.0,66.66666666666667,237.0
Odisha,Cuttack,753014,2025.0,19.0,9.0,1.0,29.0,30.0,176.0,206.0,686.0,986.0,1672.0,57.6551724137931,1907.0
Odisha,Cuttack,754001,2025.0,29.0,6.0,0.0,35.0,85.0,772.0,857.0,820.0,1248.0,2068.0,59.08571428571429,2960.0
Odisha,Cuttack,754002,2025.0,5.0,0.0,0.0,5.0,24.0,180.0,204.0,405.0,532.0,937.0,187.4,1146.0
Odisha,Cuttack,754003,2025.0,15.0,2.0,0.0,17.0,32.0,301.0,333.0,461.0,515.0,976.0,57.411764705882355,1326.0
Odisha,Cuttack,754004,2025.0,57.0,14.0,0.0,71.0,118.0,991.0,1109.0,1967.0,2278.0,4245.0,59.7887323943662,5425.0
Odisha,Cuttack,754005,2025.0,15.0,7.0,0.0,22.0,66.0,418.0,484.0,559.0,759.0,1318.0,59.90909090909091,1824.0
Odisha,Cuttack,754006,2025.0,15.0,1.0,0.0,16.0,30.0,305.0,335.0,494.0,496.0,990.0,61.875,1341.0
Odisha,Cuttack,754007,2025.0,24.0,6.0,0.0,30.0,49.0,460.0,509.0,707.0,720.0,1427.0,47.56666666666667,1966.0
Odisha,Cuttack,754008,2025.0,62.0,8.0,0.0,70.0,110.0,908.0,1018.0,1958.0,1621.0,3579.0,51.128571428571426,4667.0
Odisha,Cuttack,754009,2025.0,35.0,5.0,0.0,40.0,68.0,614.0,682.0,1252.0,1289.0,2541.0,63.525,3263.0
Odisha,Cuttack,754010,2025.0,12.0,6.0,0.0,18.0,22.0,103.0,125.0,405.0,461.0,866.0,48.111111111111114,1009.0
Odisha,Cuttack,754011,2025.0,3.0,0.0,0.0,3.0,2.0,13.0,15.0,7.0,16.0,23.0,7.666666666666667,41.0
Odisha,Cuttack,754018,2025.0,9.0,2.0,0.0,11.0,24.0,94.0,118.0,448.0,503.0,951.0,86.45454545454545,1080.0
Odisha,Cuttack,754021,2025.0,8.0,4.0,0.0,12.0,21.0,198.0,219.0,285.0,280.0,565.0,47.083333333333336,796.0
Odisha,Cuttack,754022,2025.0,29.0,12.0,0.0,41.0,78.0,783.0,861.0,1620.0,1601.0,3221.0,78.5609756097561,4123.0
Odisha,Cuttack,754023,2025.0,13.0,6.0,0.0,19.0,11.0,63.0,74.0,474.0,360.0,834.0,43.89473684210526,927.0
Odisha,Cuttack,754024,2025.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0
Odisha,Cuttack,754025,2025.0,16.0,8.0,0.0,24.0,56.0,581.0,637.0,1051.0,1207.0,2258.0,94.08333333333333,2919.0
Odisha,Cuttack,754026,2025.0,6.0,0.0,0.0,6.0,4.0,24.0,28.0,132.0,224.0,356.0,59.333333333333336,390.0
Odisha,Cuttack,754027,2025.0,17.0,5.0,0.0,22.0,32.0,366.0,398.0,801.0,805.0,1606.0,73.0,2026.0
Odisha,Cuttack,754028,2025.0,22.0,5.0,0.0,27.0,109.0,1157.0,1266.0,1384.0,1869.0,3253.0,120.48148148148148,4546.0
Odisha,Cuttack,754029,2025.0,72.0,10.0,1.0,83.0,180.0,1187.0,1367.0,3422.0,3363.0,6785.0,81.74698795180723,8235.0
Odisha,Cuttack,754030,2025.0,29.0,3.0,0.0,32.0,76.0,702.0,778.0,1849.0,1111.0,2960.0,92.5,3770.0
Odisha,Cuttack,754031,2025.0,93.0,12.0,0.0,105.0,271.0,1938.0,2209.0,2684.0,4402.0,7086.0,67.48571428571428,9400.0
Odisha,Cuttack,754032,2025.0,70.0,13.0,0.0,83.0,167.0,1343.0,1510.0,1953.0,1788.0,3741.0,45.0722891566265,5334.0
Odisha,Cuttack,754034,2025.0,3.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,7.0
Odisha,Cuttack,754035,2025.0,41.0,11.0,0.0,52.0,54.0,537.0,591.0,942.0,1221.0,2163.0,41.59615384615385,2806.0
Odisha,Cuttack,754037,2025.0,42.0,7.0,0.0,49.0,91.0,698.0,789.0,1381.0,1197.0,2578.0,52.61224489795919,3416.0
Odisha,Cuttack,754071,2025.0,3.0,2.0,0.0,5.0,7.0,42.0,49.0,95.0,123.0,218.0,43.6,272.0
Odisha,Cuttack,754082,2025.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,3.0,3.0,3.0,8.0
Odisha,Cuttack,754100,2025.0,10.0,3.0,0.0,13.0,77.0,623.0,700.0,714.0,834.0,1548.0,119.07692307692308,2261.0
Odisha,Cuttack,754103,2025.0,0.0,0.0,0.0,0.0,4.0,16.0,20.0,146.0,98.0,244.0,244.0,264.0
Odisha,Cuttack,754105,2025.0,14.0,3.0,0.0,17.0,55.0,529.0,584.0,917.0,670.0,1587.0,93.3529411764706,2188.0
Odisha,Cuttack,754106,2025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0
Odisha,Cuttack,754109,2025.0,2.0,0.0,0.0,2.0,5.0,12.0,17.0,15.0,18.0,33.0,16.5,52.0
Odisha,Cuttack,754112,2025.0,11.0,6.0,0.0,17.0,86.0,785.0,871.0,879.0,1116.0,1995.0,117.3529411764706,2883.0
Odisha,Cuttack,754118,2025.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0
Odisha,Cuttack,754130,2025.0,14.0,4.0,0.0,18.0,89.0,616.0,705.0,755.0,1051.0,1806.0,100.33333333333333,2529.0
Odisha,Cuttack,754131,2025.0,32.0,12.0,0.0,44.0,60.0,483.0,543.0,870.0,1073.0,1943.0,44.15909090909091,2530.0
Odisha,Cuttack,754132,2025.0,4.0,1.0,0.0,5.0,0.0,20.0,20.0,125.0,214.0,339.0,67.8,364.0
Odisha,Cuttack,754134,2025.0,26.0,4.0,0.0,30.0,67.0,442.0,509.0,565.0,780.0,1345.0,44.833333333333336,1884.0
Odisha,Cuttack,754135,2025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0
Odisha,Cuttack,754159,2025.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,4.0,4.0,5.0
Odisha,Cuttack,754200,2025.0,39.0,15.0,0.0,54.0,128.0,1124.0,1252.0,1728.0,2022.0,3750.0,69.44444444444444,5056.0
Odisha,Cuttack,754201,2025.0,22.0,3.0,0.0,25.0,58.0,529.0,587.0,806.0,718.0,1524.0,60.96,2136.0
Odisha,Cuttack,754202,2025.0,30.0,5.0,0.0,35.0,78.0,661.0,739.0,916.0,947.0,1863.0,53.22857142857143,2637.0
Odisha,Cuttack,754203,2025.0,4.0,1.0,0.0,5.0,46.0,243.0,289.0,379.0,436.0,815.0,163.0,1109.0
Odisha,Cuttack,754204,2025.0,33.0,4.0,0.0,37.0,77.0,803.0,880.0,1537.0,1238.0,2775.0,75.0,3692.0
Odisha,Cuttack,754205,2025.0,9.0,4.0,0.0,13.0,22.0,136.0,158.0,380.0,262.0,642.0,49.38461538461539,813.0
Odisha,Cuttack,754206,2025.0,26.0,1.0,0.0,27.0,17.0,124.0,141.0,771.0,594.0,1365.0,50.55555555555556,1533.0
Odisha,Cuttack,754207,2025.0,40.0,8.0,0.0,48.0,47.0,311.0,358.0,1546.0,1868.0,3414.0,71.125,3820.0
Odisha,Cuttack,754208,2025.0,0.0,0.0,0.0,0.0,8.0,25.0,33.0,203.0,133.0,336.0,336.0,369.0
Odisha,Cuttack,754209,2025.0,34.0,3.0,0.0,37.0,95.0,668.0,763.0,958.0,1430.0,2388.0,64.54054054054055,3188.0
Odisha,Cuttack,754210,2025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0
Odisha,Cuttack,754212,2025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0
Odisha,Cuttack,754221,2025.0,35.0,10.0,0.0,45.0,36.0,264.0,300.0,1125.0,1104.0,2229.0,49.53333333333333,2574.0
Odisha,Cuttack,754282,2025.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0
Odisha,Cuttack,754285,2025.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,1.0,5.0,5.0,10.0
Odisha,Cuttack,754286,2025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
Odisha,Cuttack,754288,2025.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,5.0,5.0,7.0
Odisha,Cuttack,754289,2025.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,3.0,8.0,8.0,9.0
Odisha,Cuttack,754290,2025.0,16.0,0.0,0.0,16.0,33.0,199.0,232.0,431.0,316.0,747.0,46.6875,995.0
Odisha,Cuttack,754293,2025.0,9.0,5.0,0.0,14.0,55.0,253.0,308.0,416.0,509.0,925.0,66.07142857142857,1247.0
Odisha,Cuttack,754294,2025.0,4.0,0.0,0.0,4.0,14.0,107.0,121.0,48.0,69.0,117.0,29.25,242.0
Odisha,Cuttack,754295,2025.0,4.0,3.0,0.0,7.0,3.0,38.0,41.0,195.0,261.0,456.0,65.14285714285714,504.0
Odisha,Cuttack,754296,2025.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,3.0,4.0
Odisha,Cuttack,754297,2025.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0
Odisha,Cuttack,754298,2025.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,8.0,2.0,10.0,10.0,13.0
Odisha,Cuttack,755003,2025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
Odisha,Cuttack,755013,2025.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,2.0,2.0,4.0
Odisha,Debagarh,768106,2025.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,2.0,2.0,5.0
Odisha,Debagarh,768107,2025.0,5.0,0.0,0.0,5.0,5.0,61.0,66.0,71.0,45.0,116.0,23.2,187.0
Odisha,Debagarh,768108,2025.0,90.0,11.0,0.0,101.0,213.0,1604.0,1817.0,1874.0,2344.0,4218.0,41.76237623762376,6136.0
Odisha,Debagarh,768109,2025.0,62.0,6.0,2.0,70.0,87.0,471.0,558.0,1909.0,1632.0,3541.0,50.58571428571429,4169.0
Odisha,Debagarh,768110,2025.0,34.0,4.0,0.0,38.0,127.0,930.0,1057.0,1110.0,1343.0,2453.0,64.55263157894737,3548.0
Odisha,Debagarh,768112,2025.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
Odisha,Debagarh,768119,2025.0,25.0,1.0,0.0,26.0,80.0,691.0,771.0,775.0,709.0,1484.0,57.07692307692308,2281.0
Odisha,Debagarh,768121,2025.0,28.0,5.0,0.0,33.0,39.0,378.0,417.0,450.0,384.0,834.0,25.272727272727273,1284.0
Odisha,Debagarh,768228,2025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
Odisha,Dhenkanal,755023,2025.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,2.0,3.0,3.0,8.0
Odisha,Dhenkanal,759001,2025.0,15.0,7.0,0.0,22.0,21.0,201.0,222.0,682.0,998.0,1680.0,76.36363636363636,1924.0
Odisha,Dhenkanal,759013,2025.0,27.0,4.0,0.0,31.0,181.0,1203.0,1384.0,1592.0,1714.0,3306.0,106.64516129032258,4721.0
Odisha,Dhenkanal,759014,2025.0,39.0,10.0,0.0,49.0,33.0,271.0,304.0,1275.0,1908.0,3183.0,64.95918367346938,3536.0
Odisha,Dhenkanal,759015,2025.0,35.0,7.0,0.0,42.0,209.0,1249.0,1458.0,1732.0,1595.0,3327.0,79.21428571428571,4827.0
Odisha,Dhenkanal,759016,2025.0,86.0,26.0,0.0,112.0,237.0,1396.0,1633.0,2341.0,4027.0,6368.0,56.857142857142854,8113.0
Odisha,Dhenkanal,759017,2025.0,28.0,11.0,0.0,39.0,151.0,887.0,1038.0,1715.0,1250.0,2965.0,76.02564102564102,4042.0
Odisha,Dhenkanal,759018,2025.0,39.0,15.0,1.0,55.0,190.0,1109.0,1299.0,1974.0,1903.0,3877.0,70.49090909090908,5231.0
Odisha,Dhenkanal,759019,2025.0,35.0,7.0,0.0,42.0,106.0,569.0,675.0,1018.0,1215.0,2233.0,53.166666666666664,2950.0
Odisha,Dhenkanal,759020,2025.0,38.0,3.0,0.0,41.0,43.0,249.0,292.0,1291.0,1627.0,2918.0,71.17073170731707,3251.0
Odisha,Dhenkanal,759021,2025.0,25.0,7.0,0.0,32.0,158.0,888.0,1046.0,1100.0,1471.0,2571.0,80.34375,3649.0
Odisha,Dhenkanal,759022,2025.0,24.0,1.0,0.0,25.0,78.0,432.0,510.0,622.0,751.0,1373.0,54.92,1908.0
Odisha,Dhenkanal,759023,2025.0,24.0,5.0,0.0,29.0,75.0,443.0,518.0,815.0,915.0,1730.0,59.6551724137931,2277.0
Odisha,Dhenkanal,759024,2025.0,12.0,4.0,0.0,16.0,81.0,500.0,581.0,852.0,803.0,1655.0,103.4375,2252.0
Odisha,Dhenkanal,759025,2025.0,16.0,1.0,0.0,17.0,156.0,937.0,1093.0,934.0,982.0,1916.0,112.70588235294117,3026.0
Odisha,Dhenkanal,759026,2025.0,30.0,8.0,0.0,38.0,81.0,583.0,664.0,1243.0,995.0,2238.0,58.89473684210526,2940.0
Odisha,Dhenkanal,759027,2025.0,22.0,8.0,0.0,30.0,149.0,808.0,957.0,1094.0,1184.0,2278.0,75.93333333333334,3265.0
Odisha,Dhenkanal,759028,2025.0,34.0,10.0,0.0,44.0,152.0,1001.0,1153.0,1357.0,1568.0,2925.0,66.47727272727273,4122.0
Odisha,Dhenkanal,759039,2025.0,23.0,15.0,0.0,38.0,66.0,320.0,386.0,1217.0,1362.0,2579.0,67.86842105263158,3003.0
Odisha,Dhenkanal,759120,2025.0,71.0,10.0,0.0,81.0,90.0,705.0,795.0,2373.0,2477.0,4850.0,59.876543209876544,5726.0
Odisha,Dhenkanal,759121,2025.0,34.0,12.0,0.0,46.0,137.0,945.0,1082.0,1529.0,3137.0,4666.0,101.43478260869566,5794.0
Odisha,Dhenkanal,759128,2025.0,6.0,3.0,0.0,9.0,5.0,17.0,22.0,127.0,330.0,457.0,50.77777777777778,488.0
Odisha,Dhenkanal,759146,2025.0,26.0,1.0,0.0,27.0,24.0,140.0,164.0,673.0,574.0,1247.0,46.18518518518518,1438.0
Odisha,Gajapati,761002,2025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
Odisha,Gajapati,761003,2025.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0
Odisha,Gajapati,761005,2025.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,4.0
Odisha,Gajapati,761007,2025.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
Odisha,Gajapati,761014,2025.0,4.0,1.0,0.0,5.0,10.0,59.0,69.0,171.0,216.0,387.0,77.4,461.0
Odisha,Gajapati,761015,2025.0,68.0,10.0,0.0,78.0,91.0,586.0,677.0,1483.0,1716.0,3199.0,41.01282051282051,3954.0
Odisha,Gajapati,761016,2025.0,145.0,32.0,2.0,179.0,298.0,1642.0,1940.0,3027.0,3191.0,6218.0,34.737430167597765,8337.0
Odisha,Gajapati,761017,2025.0,100.0,29.0,0.0,129.0,161.0,1260.0,1421.0,2848.0,3929.0,6777.0,52.53488372093023,8327.0
Odisha,Gajapati,761018,2025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
Odisha,Gajapati,761035,2025.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
Odisha,Gajapati,761037,2025.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0
Odisha,Gajapati,761200,2025.0,23.0,2.0,0.0,25.0,66.0,510.0,576.0,816.0,922.0,1738.0,69.52,2339.0
Odisha,Gajapati,761201,2025.0,11.0,0.0,0.0,11.0,100.0,541.0,641.0,661.0,569.0,1230.0,111.81818181818181,1882.0
Odisha,Gajapati,761206,2025.0,31.0,3.0,0.0,34.0,70.0,587.0,657.0,1330.0,1019.0,2349.0,69.08823529411765,3040.0
